comparison_version,policy_id,policy_label,policy_strategy,selection_eligible,recovery_case_id,guest_tier,failure_category,severity,hotel_responsibility_score,reported_in_stay,occupancy_pressure,high_demand_rate_flag,high_local_demand_flag,reservation_match_confidence,crm_match_confidence,reference_recovery_need_score,reference_recovery_tier,recommendation_status,selected_comp_code,selected_comp_label,selected_guest_facing_value,internal_cost_low,internal_cost_mid,internal_cost_high,issue_fit_score,selected_min_tier_fit,selected_max_tier_fit,adequacy_evaluable,recovery_adequate,safe_recovery_path,high_risk_case,high_risk_under_recovery,operational_infeasible,operational_pressure_review,fit_uncertainty_review,property_aligned_gesture,direct_room_refund,manager_review_required,manager_review_evaluable,data_hold_case,data_hold_compliant,tier_five_review_compliant,evaluation_provenance
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00092,loyalty_guest,rooftop_pool_access_issue,1,0.64,true,0.736,false,false,1.0,0.95,40.15,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00092,loyalty_guest,rooftop_pool_access_issue,1,0.64,true,0.736,false,false,1.0,0.95,40.15,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00092,loyalty_guest,rooftop_pool_access_issue,1,0.64,true,0.736,false,false,1.0,0.95,40.15,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00092,loyalty_guest,rooftop_pool_access_issue,1,0.64,true,0.736,false,false,1.0,0.95,40.15,2,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,135,34,54,81,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00093,new_guest,room_readiness_delay,3,0.88,true,0.782,true,false,1.0,0.95,57.38,3,reference_action,rooftop_f_and_b_credit,Calabra or Palma dining credit,115,46,46,46,0.72,2,5,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00093,new_guest,room_readiness_delay,3,0.88,true,0.782,true,false,1.0,0.95,57.38,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00093,new_guest,room_readiness_delay,3,0.88,true,0.782,true,false,1.0,0.95,57.38,3,recommendation,late_checkout,late checkout,85,7,17,38,0.9,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00093,new_guest,room_readiness_delay,3,0.88,true,0.782,true,false,1.0,0.95,57.38,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.48,3,5,true,false,true,false,false,false,true,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00093,new_guest,room_readiness_delay,3,0.88,true,0.782,true,false,1.0,0.95,57.38,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.72,2,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00094,returning_guest,f_and_b_service_lapse,3,0.7,false,0.99,true,false,0.58,0.95,54.75,3,reference_action,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,false,false,false,false,false,true,false,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00094,returning_guest,f_and_b_service_lapse,3,0.7,false,0.99,true,false,0.58,0.95,54.75,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00094,returning_guest,f_and_b_service_lapse,3,0.7,false,0.99,true,false,0.58,0.95,54.75,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00094,returning_guest,f_and_b_service_lapse,3,0.7,false,0.99,true,false,0.58,0.95,54.75,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00094,returning_guest,f_and_b_service_lapse,3,0.7,false,0.99,true,false,0.58,0.95,54.75,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00095,loyalty_guest,billing_or_fee_dispute,4,0.6,true,0.846,false,false,1.0,0.95,63.1,4,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00095,loyalty_guest,billing_or_fee_dispute,4,0.6,true,0.846,false,false,1.0,0.95,63.1,4,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00095,loyalty_guest,billing_or_fee_dispute,4,0.6,true,0.846,false,false,1.0,0.95,63.1,4,recommendation,parking_fee_waiver,parking or destination-fee waiver,100,8,18,35,0.66,2,4,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00095,loyalty_guest,billing_or_fee_dispute,4,0.6,true,0.846,false,false,1.0,0.95,63.1,4,recommendation,future_stay_credit,future-stay credit,310,93,186,264,0.56,4,5,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00095,loyalty_guest,billing_or_fee_dispute,4,0.6,true,0.846,false,false,1.0,0.95,63.1,4,recommendation,future_stay_credit,future-stay credit,310,93,186,264,0.56,4,5,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00096,new_guest,maintenance_issue,2,0.78,true,0.841,false,false,0.58,0.95,50.74,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00096,new_guest,maintenance_issue,2,0.78,true,0.841,false,false,0.58,0.95,50.74,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00096,new_guest,maintenance_issue,2,0.78,true,0.841,false,false,0.58,0.95,50.74,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00096,new_guest,maintenance_issue,2,0.78,true,0.841,false,false,0.58,0.95,50.74,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00096,new_guest,maintenance_issue,2,0.78,true,0.841,false,false,0.58,0.95,50.74,3,data_quality_hold,data_quality_hold,Data-quality hold,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00097,new_guest,f_and_b_service_lapse,3,0.7,true,0.729,false,false,1.0,0.95,51.7,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00097,new_guest,f_and_b_service_lapse,3,0.7,true,0.729,false,false,1.0,0.95,51.7,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00097,new_guest,f_and_b_service_lapse,3,0.7,true,0.729,false,false,1.0,0.95,51.7,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00097,new_guest,f_and_b_service_lapse,3,0.7,true,0.729,false,false,1.0,0.95,51.7,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00097,new_guest,f_and_b_service_lapse,3,0.7,true,0.729,false,false,1.0,0.95,51.7,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.88,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00098,new_guest,rooftop_pool_access_issue,3,0.64,true,0.817,false,false,1.0,0.95,50.55,3,reference_action,parking_fee_waiver,parking or destination-fee waiver,0,0,0,0,0.45,2,4,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00098,new_guest,rooftop_pool_access_issue,3,0.64,true,0.817,false,false,1.0,0.95,50.55,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00098,new_guest,rooftop_pool_access_issue,3,0.64,true,0.817,false,false,1.0,0.95,50.55,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00098,new_guest,rooftop_pool_access_issue,3,0.64,true,0.817,false,false,1.0,0.95,50.55,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00098,new_guest,rooftop_pool_access_issue,3,0.64,true,0.817,false,false,1.0,0.95,50.55,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.86,2,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00099,event_or_suite_guest,room_readiness_delay,3,0.88,true,0.387,false,false,1.0,0.95,64.46,4,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00099,event_or_suite_guest,room_readiness_delay,3,0.88,true,0.387,false,false,1.0,0.95,64.46,4,recommendation,late_checkout,late checkout,100,8,20,45,0.9,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00099,event_or_suite_guest,room_readiness_delay,3,0.88,true,0.387,false,false,1.0,0.95,64.46,4,recommendation,late_checkout,late checkout,100,8,20,45,0.9,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00099,event_or_suite_guest,room_readiness_delay,3,0.88,true,0.387,false,false,1.0,0.95,64.46,4,recommendation,future_stay_credit,future-stay credit,355,106,213,302,0.7,4,5,true,true,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00099,event_or_suite_guest,room_readiness_delay,3,0.88,true,0.387,false,false,1.0,0.95,64.46,4,recommendation,future_stay_credit,future-stay credit,355,106,213,302,0.7,4,5,true,true,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00100,new_guest,billing_or_fee_dispute,4,0.6,false,0.676,true,false,1.0,0.95,61.69,4,reference_action,room_upgrade,room upgrade,285,71,71,71,0.16,3,5,true,false,false,true,true,true,true,false,true,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00100,new_guest,billing_or_fee_dispute,4,0.6,false,0.676,true,false,1.0,0.95,61.69,4,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,false,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
