sample_row_id,source_row_number,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,stay_nights,room_type_mismatch
booking_sample_0600,72706,City Hotel,1,16,2017,August,31,3,1,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,239,0,2,Canceled,2017-08-01,4,false
booking_sample_0601,72709,City Hotel,1,331,2017,August,31,3,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,1,Canceled,2017-02-07,5,false
booking_sample_0602,72811,City Hotel,1,123,2017,August,32,7,1,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Canceled,2017-04-06,2,false
booking_sample_0603,72817,City Hotel,1,179,2017,August,32,7,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.5,0,0,Canceled,2017-04-22,3,false
booking_sample_0604,72973,City Hotel,1,264,2017,August,32,11,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,2016-11-26,1,false
booking_sample_0605,72982,City Hotel,1,283,2017,August,32,11,1,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,2016-11-06,3,false
booking_sample_0606,73130,City Hotel,1,37,2017,August,33,15,0,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Canceled,2017-07-10,3,false
booking_sample_0607,73167,City Hotel,1,132,2017,August,33,16,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,80.1,0,0,Canceled,2017-05-06,1,false
booking_sample_0608,73186,City Hotel,1,25,2017,August,33,16,0,3,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Canceled,2017-07-23,3,false
booking_sample_0609,73396,City Hotel,1,165,2017,August,34,20,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.5,0,2,Canceled,2017-03-09,4,false
booking_sample_0610,73464,City Hotel,1,154,2017,August,34,23,0,1,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NULL,0,Transient,202.5,0,0,Canceled,2017-04-16,1,false
booking_sample_0611,73570,City Hotel,1,79,2017,August,34,26,2,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,240,0,0,Canceled,2017-06-08,5,false
booking_sample_0612,73681,City Hotel,1,176,2017,August,35,30,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.25,0,0,Canceled,2017-06-27,4,false
booking_sample_0613,73684,City Hotel,1,215,2017,August,35,30,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,162,0,0,Canceled,2017-06-25,7,false
booking_sample_0614,73738,City Hotel,1,265,2015,July,28,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,2014-10-17,2,false
booking_sample_0615,73792,City Hotel,1,279,2015,July,30,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,2014-10-17,2,false
booking_sample_0616,73804,City Hotel,1,286,2015,July,31,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,2014-10-17,2,false
booking_sample_0617,73812,City Hotel,1,286,2015,July,31,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,2014-10-17,2,false
booking_sample_0618,73914,City Hotel,1,258,2015,July,27,2,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01,2,false
booking_sample_0619,74101,City Hotel,1,328,2015,September,37,10,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01,2,false
booking_sample_0620,74195,City Hotel,1,356,2015,October,41,8,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01,2,false
booking_sample_0621,74289,City Hotel,1,309,2015,August,34,22,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62.8,0,0,Canceled,2015-01-01,3,false
booking_sample_0622,74320,City Hotel,1,262,2015,July,28,6,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01,2,false
booking_sample_0623,74440,City Hotel,1,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01,2,false
booking_sample_0624,74468,City Hotel,1,311,2015,August,35,24,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01,2,false
booking_sample_0625,74711,City Hotel,0,0,2016,January,3,13,0,2,1,0,0,BB,PRT,Complementary,Direct,1,0,13,A,D,2,No Deposit,NULL,45,0,Transient,0,0,2,Check-Out,2016-01-15,2,true
booking_sample_0626,74804,City Hotel,1,142,2015,July,31,30,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,68,0,0,Canceled,2015-04-05,1,false
booking_sample_0627,74880,City Hotel,1,153,2015,August,32,3,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,60,0,0,Canceled,2015-05-19,3,false
booking_sample_0628,74917,City Hotel,1,136,2015,July,29,17,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient,60,0,0,Canceled,2015-05-29,3,false
booking_sample_0629,75523,City Hotel,1,355,2015,October,41,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02,2,false
booking_sample_0630,75747,City Hotel,1,312,2015,August,35,25,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,2015-07-06,4,false
booking_sample_0631,75789,City Hotel,1,323,2015,September,36,5,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,2015-07-06,4,false
booking_sample_0632,75820,City Hotel,1,330,2015,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Canceled,2015-07-06,4,false
booking_sample_0633,75944,City Hotel,1,301,2015,August,33,14,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6,NULL,0,Transient-Party,101.5,0,0,Canceled,2015-07-06,2,false
booking_sample_0634,75965,City Hotel,1,301,2015,August,33,14,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6,NULL,0,Transient-Party,101.5,0,0,Canceled,2015-07-06,2,false
booking_sample_0635,76215,City Hotel,1,151,2015,July,30,25,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,86,0,0,Canceled,2015-07-09,3,false
booking_sample_0636,76222,City Hotel,1,165,2015,August,32,8,2,1,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,86,0,0,Canceled,2015-07-09,3,false
booking_sample_0637,76351,City Hotel,1,139,2015,July,30,23,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,NULL,0,Transient,76.5,0,1,Canceled,2015-07-18,8,false
booking_sample_0638,76362,City Hotel,0,273,2015,July,29,17,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Check-Out,2015-07-19,2,false
booking_sample_0639,76418,City Hotel,1,358,2015,October,41,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-07-23,2,false
booking_sample_0640,76449,City Hotel,1,379,2015,October,44,31,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-07-23,2,false
booking_sample_0641,76612,City Hotel,0,138,2015,July,30,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,57,0,0,Check-Out,2015-07-26,1,false
booking_sample_0642,76646,City Hotel,0,11,2016,October,41,4,0,2,2,0,0,HB,PRT,Complementary,Corporate,1,1,1,A,D,2,No Deposit,NULL,45,0,Transient,0,0,0,Check-Out,2016-10-06,2,true
booking_sample_0643,76671,City Hotel,0,13,2015,December,51,15,0,4,1,0,0,BB,PRT,Corporate,Corporate,1,2,14,A,A,0,No Deposit,NULL,40,0,Transient-Party,65,0,0,Check-Out,2015-12-19,4,false
booking_sample_0644,76684,City Hotel,1,3,2016,March,13,20,2,0,1,0,0,BB,PRT,Corporate,Corporate,1,2,27,A,A,0,No Deposit,NULL,40,0,Transient-Party,65,0,1,Canceled,2016-03-20,2,false
booking_sample_0645,76737,City Hotel,0,109,2015,August,32,4,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,68,0,2,Check-Out,2015-08-06,2,true
booking_sample_0646,76775,City Hotel,1,395,2016,March,13,21,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62.8,0,0,Canceled,2015-08-10,3,false
booking_sample_0647,77359,City Hotel,1,19,2015,October,41,6,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,Non Refund,82,NULL,0,Transient,80,0,0,Canceled,2015-09-17,3,false
booking_sample_0648,77827,City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170,0,0,Check-Out,2015-09-29,3,false
booking_sample_0649,77828,City Hotel,0,6,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170,0,0,Check-Out,2015-09-29,1,true
booking_sample_0650,77849,City Hotel,0,0,2015,September,39,25,2,2,2,0,0,BB,UKR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,2015-09-29,4,false
booking_sample_0651,78018,City Hotel,0,2,2015,September,40,30,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient-Party,112.2,0,0,Check-Out,2015-10-01,1,false
booking_sample_0652,78147,City Hotel,1,32,2015,October,44,26,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9,NULL,0,Contract,103.95,0,0,Canceled,2015-10-05,5,false
booking_sample_0653,78230,City Hotel,0,0,2015,October,41,5,1,1,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,114,0,0,Check-Out,2015-10-07,2,false
booking_sample_0654,78240,City Hotel,1,8,2015,October,41,10,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-07,3,false
booking_sample_0655,78262,City Hotel,1,14,2015,October,42,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,99,NULL,0,Transient-Party,100,0,0,Canceled,2015-10-07,1,false
booking_sample_0656,78580,City Hotel,0,5,2017,August,34,22,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,1,16,A,A,0,No Deposit,NULL,40,0,Transient,67,1,1,Check-Out,2017-08-24,2,false
booking_sample_0657,78747,City Hotel,0,14,2015,October,42,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,2015-10-16,1,false
booking_sample_0658,78896,City Hotel,0,0,2015,October,43,18,1,0,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,0,Check-Out,2015-10-19,1,false
booking_sample_0659,78904,City Hotel,0,16,2015,October,42,15,1,3,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,90,0,0,Check-Out,2015-10-19,4,false
booking_sample_0660,79080,City Hotel,1,33,2015,October,43,21,0,4,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,79.11,0,0,No-Show,2015-10-21,4,false
booking_sample_0661,79293,City Hotel,0,23,2015,October,43,21,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Group,75,0,1,Check-Out,2015-10-24,3,false
booking_sample_0662,79323,City Hotel,0,40,2015,October,43,24,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,96.3,0,0,Check-Out,2015-10-25,1,false
booking_sample_0663,79382,City Hotel,1,16,2015,October,44,30,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,9,NULL,0,Contract,110.5,0,0,Canceled,2015-10-27,2,false
booking_sample_0664,79460,City Hotel,1,137,2016,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,45,Transient,70,0,0,Canceled,2015-10-27,2,false
booking_sample_0665,79982,City Hotel,0,29,2015,November,45,6,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,Refundable,22,NULL,0,Transient-Party,63,0,0,Check-Out,2015-11-09,3,false
booking_sample_0666,79985,City Hotel,0,8,2015,November,45,7,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,82.39,0,1,Check-Out,2015-11-09,2,false
booking_sample_0667,80161,City Hotel,1,226,2016,June,25,15,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9,NULL,0,Contract,149,0,1,Canceled,2015-11-12,4,false
booking_sample_0668,80214,City Hotel,0,1,2015,November,46,10,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,83.2,0,0,Check-Out,2015-11-14,4,false
booking_sample_0669,80372,City Hotel,0,4,2015,November,46,14,2,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,B,B,0,No Deposit,14,NULL,0,Transient,81,0,1,Check-Out,2015-11-17,3,false
booking_sample_0670,80401,City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,2015-11-17,2,false
booking_sample_0671,80415,City Hotel,1,34,2015,December,50,8,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,0,Transient,90,0,0,Canceled,2015-11-17,2,false
booking_sample_0672,80795,City Hotel,1,7,2016,February,8,18,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,NULL,40,0,Transient,66,0,0,Canceled,2016-02-18,1,false
booking_sample_0673,80961,City Hotel,0,4,2015,November,48,27,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,55,0,0,Check-Out,2015-11-30,3,true
booking_sample_0674,80985,City Hotel,1,136,2016,March,13,25,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,9,NULL,0,Contract,193.67,0,1,Canceled,2015-12-01,3,false
booking_sample_0675,81159,City Hotel,0,0,2015,December,49,3,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,75,0,0,Check-Out,2015-12-04,1,false
booking_sample_0676,81208,City Hotel,0,4,2015,December,49,4,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,58,0,0,Check-Out,2015-12-07,3,false
booking_sample_0677,81219,City Hotel,0,13,2015,December,49,4,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,14,NULL,0,Transient,87.08,0,1,Check-Out,2015-12-07,3,false
booking_sample_0678,81259,City Hotel,0,47,2015,December,49,5,2,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,2015-12-08,3,false
booking_sample_0679,81276,City Hotel,0,19,2015,December,49,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,69,0,2,Check-Out,2015-12-08,3,false
booking_sample_0680,81409,City Hotel,0,22,2015,December,51,16,0,0,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,8,NULL,0,Transient,0,0,0,Check-Out,2015-12-16,0,true
booking_sample_0681,81958,City Hotel,1,272,2016,August,32,5,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,41,Transient,65,0,0,Canceled,2015-12-18,1,false
booking_sample_0682,81968,City Hotel,1,272,2016,August,32,5,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,41,Transient,65,0,0,Canceled,2015-12-18,1,false
booking_sample_0683,82281,City Hotel,1,205,2016,May,23,29,2,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,1,Non Refund,26,NULL,0,Transient,125,0,0,Canceled,2015-12-25,3,false
booking_sample_0684,82388,City Hotel,1,108,2016,March,12,18,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,154,NULL,0,Transient,80,0,0,Canceled,2015-12-29,2,false
booking_sample_0685,82559,City Hotel,0,69,2015,December,53,30,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,NULL,NULL,0,Transient-Party,93.52,0,0,Check-Out,2016-01-02,3,false
booking_sample_0686,82777,City Hotel,1,68,2016,February,8,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,NULL,0,Transient,75,0,0,Canceled,2016-01-06,2,false
booking_sample_0687,82883,City Hotel,1,68,2016,February,8,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,NULL,0,Transient,75,0,0,Canceled,2016-01-06,2,false
booking_sample_0688,83201,City Hotel,0,3,2016,January,4,22,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,98,1,1,Check-Out,2016-01-24,2,true
booking_sample_0689,83564,City Hotel,0,6,2016,February,6,5,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient-Party,81,0,0,Check-Out,2016-02-07,2,false
booking_sample_0690,83591,City Hotel,0,9,2016,February,6,5,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,66,0,0,Check-Out,2016-02-08,3,false
booking_sample_0691,83731,City Hotel,0,15,2016,February,6,4,2,5,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,65.2,0,1,Check-Out,2016-02-11,7,true
booking_sample_0692,83871,City Hotel,0,29,2016,February,7,11,0,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72,0,1,Check-Out,2016-02-14,3,false
booking_sample_0693,84014,City Hotel,0,27,2016,February,7,11,2,5,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,43.43,0,0,Check-Out,2016-02-18,7,false
booking_sample_0694,84067,City Hotel,0,0,2016,February,8,18,0,1,2,1,0,BB,CHL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient-Party,109,0,0,Check-Out,2016-02-19,1,true
booking_sample_0695,84209,City Hotel,0,15,2016,February,8,18,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Transient-Party,86,0,0,Check-Out,2016-02-21,3,false
booking_sample_0696,84554,City Hotel,0,5,2016,February,9,27,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,81.07,1,2,Check-Out,2016-02-28,1,false
booking_sample_0697,84623,City Hotel,0,24,2016,February,9,27,2,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NULL,0,Transient,48.67,0,0,Check-Out,2016-03-01,3,false
booking_sample_0698,84646,City Hotel,0,116,2016,February,10,28,2,1,1,0,0,BB,VEN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,76,0,0,Check-Out,2016-03-02,3,false
booking_sample_0699,84659,City Hotel,0,30,2016,February,10,28,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient-Party,72,0,1,Check-Out,2016-03-02,3,false
booking_sample_0700,84673,City Hotel,0,115,2016,February,9,27,2,2,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,134,NULL,0,Transient-Party,86,0,0,Check-Out,2016-03-02,4,false
booking_sample_0701,84855,City Hotel,0,17,2016,March,10,4,0,1,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,2016-03-05,1,false
booking_sample_0702,84932,City Hotel,0,30,2016,March,10,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient-Party,88.4,0,0,Check-Out,2016-03-06,2,false
booking_sample_0703,84939,City Hotel,0,38,2016,March,10,3,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,87.71,0,1,Check-Out,2016-03-06,3,false
booking_sample_0704,85001,City Hotel,0,57,2016,March,10,4,1,2,2,0,0,BB,ESP,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,2016-03-07,3,false
booking_sample_0705,85054,City Hotel,0,34,2016,March,10,3,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,27,NULL,0,Transient,48.4,0,0,Check-Out,2016-03-08,5,true
booking_sample_0706,85193,City Hotel,0,38,2016,April,15,4,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,6,E,E,1,No Deposit,NULL,51,0,Transient,106,0,1,Check-Out,2016-04-08,4,false
booking_sample_0707,85283,City Hotel,0,3,2016,March,11,11,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109,0,1,Check-Out,2016-03-12,1,false
booking_sample_0708,85303,City Hotel,0,162,2016,March,11,8,0,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Group,62,0,1,Check-Out,2016-03-13,5,false
booking_sample_0709,85623,City Hotel,0,17,2016,March,12,17,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,174,NULL,0,Transient-Party,80,0,1,Check-Out,2016-03-19,2,false
booking_sample_0710,85754,City Hotel,0,22,2016,March,13,20,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,91,0,1,Check-Out,2016-03-21,1,false
booking_sample_0711,85785,City Hotel,0,53,2016,March,12,15,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient-Party,83.92,0,1,Check-Out,2016-03-22,7,true
booking_sample_0712,86012,City Hotel,0,122,2016,March,13,21,1,4,2,0,0,BB,TWN,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,87.35,0,0,Check-Out,2016-03-26,5,false
booking_sample_0713,86042,City Hotel,0,0,2016,March,13,25,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9,NULL,0,Transient,178,0,0,Check-Out,2016-03-26,1,true
booking_sample_0714,86133,City Hotel,0,3,2016,March,13,25,1,2,2,0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.67,0,1,Check-Out,2016-03-28,3,false
booking_sample_0715,86134,City Hotel,0,49,2016,March,13,24,1,3,2,0,0,SC,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,138,NULL,0,Transient,62.8,0,0,Check-Out,2016-03-28,4,false
booking_sample_0716,86212,City Hotel,0,25,2016,March,13,26,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,136,0,0,Check-Out,2016-03-30,4,false
booking_sample_0717,86215,City Hotel,0,122,2016,March,14,27,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient-Party,107,0,1,Check-Out,2016-03-30,3,false
booking_sample_0718,86245,City Hotel,0,13,2016,March,14,27,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,79.15,0,0,Check-Out,2016-03-31,4,false
booking_sample_0719,86356,City Hotel,0,59,2016,March,14,28,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.85,0,1,Check-Out,2016-04-01,4,false
booking_sample_0720,86897,City Hotel,0,159,2016,April,15,9,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-04-11,2,false
