pos_charge_id,pms_reservation_id,guest_lookup_key,outlet,charge_amount,charge_timestamp,void_or_adjustment_flag
POS0000989,PMS000479,guest_key_00479,valet_parking,145,2026-02-24,false
POS0000990,PMS000479,guest_key_00479,palma_lobby_lounge,100,2026-02-24,false
POS0000991,PMS000480,guest_key_00480,in_room_dining,515,2026-12-24,false
POS0000992,PMS000480,guest_key_00480,in_room_dining,175,2026-12-24,false
POS0000993,PMS000480,guest_key_00480,palma_lobby_lounge,200,2026-12-26,false
POS0000994,PMS000480,guest_key_00480,spa_wellness,270,2026-12-25,false
POS0000995,PMS000481,guest_key_00481,palma_lobby_lounge,45,2026-11-30,false
POS0000996,PMS000481,guest_key_00481,calabra_rooftop,120,2026-11-29,false
POS0000997,PMS000481,,mini_bar_amenity,25,2026-11-29,false
POS0000998,PMS000481,guest_key_00481,in_room_dining,50,2026-11-29,false
POS0000999,PMS000482,guest_key_00482,calabra_rooftop,335,2026-09-08,false
POS0001000,PMS000482,guest_key_00482,in_room_dining,85,2026-09-08,false
POS0001001,PMS000482,guest_key_00482,valet_parking,85,2026-09-08,false
POS0001002,PMS000482,,palma_lobby_lounge,90,2026-09-08,false
POS0001003,PMS000483,guest_key_00483,calabra_rooftop,300,2026-11-07,false
POS0001004,PMS000483,guest_key_00483,in_room_dining,50,2026-11-06,false
POS0001005,PMS000483,guest_key_00483,valet_parking,70,2026-11-06,false
POS0001006,PMS000485,guest_key_00485,calabra_rooftop,550,2026-12-18,false
POS0001007,PMS000485,guest_key_00485,palma_lobby_lounge,90,2026-12-18,false
POS0001008,PMS000486,guest_key_00486,calabra_rooftop,75,2026-02-27,false
POS0001009,PMS000487,guest_key_00487,calabra_rooftop,355,2026-10-09,false
POS0001010,PMS000487,guest_key_00487,palma_lobby_lounge,65,2026-10-10,false
POS0001011,PMS000487,guest_key_00487,in_room_dining,200,2026-10-08,false
POS0001012,PMS000488,guest_key_00488,calabra_rooftop,90,2026-12-06,false
POS0001013,PMS000489,guest_key_00489,spa_wellness,315,2026-01-28,false
POS0001014,PMS000489,guest_key_00489,calabra_rooftop,180,2026-01-28,false
POS0001015,PMS000490,guest_key_00490,calabra_rooftop,240,2026-02-26,false
POS0001016,PMS000490,guest_key_00490,calabra_rooftop,135,2026-02-26,false
POS0001017,PMS000490,guest_key_00490,in_room_dining,285,2026-02-27,false
POS0001018,PMS000490,guest_key_00490,calabra_rooftop,130,2026-02-27,false
POS0001019,PMS000491,guest_key_00491,calabra_rooftop,185,2026-07-26,false
POS0001020,PMS000491,guest_key_00491,valet_parking,55,2026-07-26,false
POS0001021,PMS000491,guest_key_00491,spa_wellness,190,2026-07-27,false
POS0001022,PMS000491,guest_key_00491,valet_parking,105,2026-07-24,false
POS0001023,PMS000492,guest_key_00492,in_room_dining,320,2026-07-22,false
POS0001024,PMS000492,guest_key_00492,palma_lobby_lounge,165,2026-07-20,false
POS0001025,PMS000492,guest_key_00492,palma_lobby_lounge,120,2026-07-22,false
POS0001026,PMS000493,guest_key_00493,mini_bar_amenity,30,2026-07-15,false
POS0001027,PMS000493,guest_key_00493,in_room_dining,105,2026-07-15,false
POS0001028,PMS000495,guest_key_00495,valet_parking,60,2026-07-29,false
POS0001029,PMS000495,guest_key_00495,mini_bar_amenity,20,2026-07-29,false
POS0001030,PMS000498,guest_key_00498,in_room_dining,240,2026-01-01,false
POS0001031,PMS000498,guest_key_00498,calabra_rooftop,40,2026-01-04,false
POS0001032,PMS000498,guest_key_00498,valet_parking,65,2026-01-01,false
POS0001033,PMS000499,guest_key_00499,calabra_rooftop,300,2026-02-25,false
POS0001034,PMS000499,guest_key_00499,in_room_dining,155,2026-02-26,false
POS0001035,PMS000499,guest_key_00499,spa_wellness,220,2026-02-26,false
POS0001036,PMS000500,guest_key_00500,calabra_rooftop,145,2026-11-12,false
POS0001037,PMS000500,,palma_lobby_lounge,160,2026-11-13,false
POS0001038,PMS000501,guest_key_00501,palma_lobby_lounge,55,2026-11-30,false
POS0001039,PMS000501,guest_key_00501,calabra_rooftop,295,2026-11-30,false
POS0001040,PMS000501,guest_key_00501,mini_bar_amenity,75,2026-11-29,false
POS0001041,PMS000501,guest_key_00501,calabra_rooftop,220,2026-11-29,false
POS0001042,PMS000502,guest_key_00502,valet_parking,125,2026-01-24,false
POS0001043,PMS000502,guest_key_00502,palma_lobby_lounge,70,2026-01-23,true
POS0001044,PMS000502,guest_key_00502,calabra_rooftop,340,2026-01-22,false
POS0001045,PMS000503,guest_key_00503,palma_lobby_lounge,20,2026-05-24,false
POS0001046,PMS000504,guest_key_00504,mini_bar_amenity,25,2026-12-05,false
POS0001047,PMS000504,guest_key_00504,calabra_rooftop,200,2026-12-05,false
POS0001048,PMS000504,guest_key_00504,spa_wellness,100,2026-12-05,false
POS0001049,PMS000504,guest_key_00504,calabra_rooftop,235,2026-12-05,false
POS0001050,PMS000505,guest_key_00505,calabra_rooftop,100,2026-12-10,false
POS0001051,PMS000505,guest_key_00505,palma_lobby_lounge,90,2026-12-10,false
POS0001052,PMS000505,guest_key_00505,valet_parking,40,2026-12-10,false
POS0001053,PMS000505,guest_key_00505,calabra_rooftop,85,2026-12-10,false
POS0001054,PMS000506,,calabra_rooftop,195,2026-09-09,false
POS0001055,,guest_key_00506,spa_wellness,265,2026-09-09,false
POS0001056,PMS000507,guest_key_00507,calabra_rooftop,130,2026-05-09,false
POS0001057,PMS000507,guest_key_00507,calabra_rooftop,215,2026-05-09,false
POS0001058,PMS000512,guest_key_00512,calabra_rooftop,145,2026-03-13,false
POS0001059,PMS000512,,valet_parking,150,2026-03-12,false
POS0001060,PMS000512,guest_key_00512,calabra_rooftop,240,2026-03-12,false
POS0001061,PMS000512,,palma_lobby_lounge,170,2026-03-13,false
POS0001062,PMS000513,guest_key_00513,calabra_rooftop,45,2026-10-14,false
POS0001063,PMS000514,guest_key_00514,palma_lobby_lounge,210,2026-01-23,false
POS0001064,PMS000516,guest_key_00516,palma_lobby_lounge,165,2026-10-29,false
POS0001065,PMS000516,guest_key_00516,mini_bar_amenity,70,2026-10-31,false
POS0001066,PMS000516,guest_key_00516,mini_bar_amenity,75,2026-10-30,false
POS0001067,PMS000516,guest_key_00516,palma_lobby_lounge,60,2026-10-29,true
POS0001068,PMS000518,guest_key_00518,palma_lobby_lounge,75,2026-01-16,false
POS0001069,PMS000518,guest_key_00518,palma_lobby_lounge,60,2026-01-16,false
POS0001070,PMS000518,guest_key_00518,calabra_rooftop,150,2026-01-16,false
POS0001071,PMS000519,guest_key_00519,palma_lobby_lounge,20,2026-08-17,false
POS0001072,,guest_key_00519,palma_lobby_lounge,360,2026-08-17,false
POS0001073,PMS000519,,in_room_dining,195,2026-08-17,true
POS0001074,PMS000520,guest_key_00520,calabra_rooftop,505,2026-03-17,false
POS0001075,PMS000523,guest_key_00523,calabra_rooftop,95,2026-07-20,false
POS0001076,PMS000523,guest_key_00523,calabra_rooftop,110,2026-07-20,true
POS0001077,PMS000523,,palma_lobby_lounge,385,2026-07-20,false
POS0001078,PMS000523,guest_key_00523,calabra_rooftop,70,2026-07-20,false
POS0001079,PMS000524,guest_key_00524,in_room_dining,215,2026-03-08,true
POS0001080,PMS000525,guest_key_00525,calabra_rooftop,300,2026-03-13,false
POS0001081,PMS000525,guest_key_00525,calabra_rooftop,80,2026-03-11,false
POS0001082,PMS000526,guest_key_00526,palma_lobby_lounge,65,2026-06-25,false
POS0001083,PMS000526,,calabra_rooftop,370,2026-06-25,false
POS0001084,PMS000526,guest_key_00526,calabra_rooftop,265,2026-06-24,false
POS0001085,PMS000526,guest_key_00526,calabra_rooftop,240,2026-06-22,false
POS0001086,PMS000528,guest_key_00528,mini_bar_amenity,25,2026-11-03,false
POS0001087,PMS000528,guest_key_00528,palma_lobby_lounge,125,2026-11-05,false
POS0001088,PMS000528,guest_key_00528,calabra_rooftop,270,2026-11-05,false
POS0001089,PMS000529,guest_key_00529,palma_lobby_lounge,175,2026-06-13,false
POS0001090,PMS000529,guest_key_00529,calabra_rooftop,190,2026-06-14,false
POS0001091,PMS000529,guest_key_00529,palma_lobby_lounge,95,2026-06-13,false
POS0001092,PMS000529,guest_key_00529,palma_lobby_lounge,115,2026-06-14,false
POS0001093,PMS000530,,valet_parking,105,2026-12-26,false
POS0001094,PMS000530,guest_key_00530,calabra_rooftop,165,2026-12-27,false
POS0001095,PMS000530,guest_key_00530,in_room_dining,50,2026-12-28,false
POS0001096,PMS000531,guest_key_00531,in_room_dining,270,2026-08-31,false
POS0001097,PMS000531,guest_key_00531,mini_bar_amenity,75,2026-08-31,false
POS0001098,PMS000531,guest_key_00531,in_room_dining,250,2026-08-31,false
POS0001099,PMS000531,guest_key_00531,palma_lobby_lounge,100,2026-08-31,false
POS0001100,PMS000532,guest_key_00532,spa_wellness,445,2026-06-16,false
POS0001101,PMS000534,guest_key_00534,spa_wellness,190,2026-04-21,false
POS0001102,PMS000534,guest_key_00534,palma_lobby_lounge,110,2026-04-21,false
POS0001103,PMS000536,guest_key_00536,calabra_rooftop,215,2026-05-22,false
POS0001104,PMS000536,guest_key_00536,calabra_rooftop,50,2026-05-22,false
POS0001105,PMS000536,,calabra_rooftop,95,2026-05-22,false
POS0001106,PMS000536,guest_key_00536,valet_parking,145,2026-05-19,false
POS0001107,PMS000537,guest_key_00537,palma_lobby_lounge,135,2026-05-19,false
POS0001108,PMS000537,,valet_parking,50,2026-05-21,false
POS0001109,PMS000537,guest_key_00537,palma_lobby_lounge,70,2026-05-19,true
POS0001110,PMS000537,guest_key_00537,calabra_rooftop,240,2026-05-21,false
POS0001111,PMS000538,guest_key_00538,calabra_rooftop,260,2026-06-21,false
POS0001112,PMS000538,guest_key_00538,palma_lobby_lounge,105,2026-06-24,false
POS0001113,PMS000538,,mini_bar_amenity,20,2026-06-24,false
POS0001114,PMS000539,guest_key_00539,palma_lobby_lounge,125,2026-05-04,false
POS0001115,PMS000539,guest_key_00539,valet_parking,30,2026-05-05,false
POS0001116,PMS000540,guest_key_00540,valet_parking,125,2026-12-27,false
POS0001117,PMS000540,guest_key_00540,palma_lobby_lounge,100,2026-12-23,false
POS0001118,PMS000540,guest_key_00540,mini_bar_amenity,65,2026-12-24,false
POS0001119,PMS000540,guest_key_00540,in_room_dining,70,2026-12-27,false
POS0001120,PMS000541,guest_key_00541,in_room_dining,95,2026-10-28,false
POS0001121,PMS000541,guest_key_00541,valet_parking,40,2026-10-28,false
POS0001122,PMS000541,guest_key_00541,palma_lobby_lounge,190,2026-10-28,false
POS0001123,PMS000542,,calabra_rooftop,335,2026-08-07,false
POS0001124,PMS000542,guest_key_00542,in_room_dining,25,2026-08-07,false
POS0001125,PMS000543,guest_key_00543,in_room_dining,535,2026-10-28,false
POS0001126,PMS000543,guest_key_00543,palma_lobby_lounge,140,2026-10-30,false
POS0001127,PMS000543,guest_key_00543,spa_wellness,135,2026-10-27,true
POS0001128,PMS000543,guest_key_00543,spa_wellness,385,2026-10-29,false
POS0001129,,guest_key_00544,calabra_rooftop,285,2026-07-20,false
POS0001130,PMS000545,guest_key_00545,mini_bar_amenity,45,2026-03-22,false
POS0001131,PMS000545,guest_key_00545,mini_bar_amenity,90,2026-03-22,false
POS0001132,PMS000545,,calabra_rooftop,180,2026-03-19,false
POS0001133,PMS000546,guest_key_00546,palma_lobby_lounge,235,2026-07-26,false
POS0001134,PMS000547,,calabra_rooftop,70,2026-11-19,false
POS0001135,PMS000548,guest_key_00548,palma_lobby_lounge,85,2026-04-28,false
POS0001136,PMS000548,guest_key_00548,mini_bar_amenity,45,2026-04-28,false
POS0001137,PMS000548,guest_key_00548,calabra_rooftop,225,2026-04-28,false
POS0001138,PMS000549,guest_key_00549,valet_parking,100,2026-05-04,false
POS0001139,PMS000550,guest_key_00550,calabra_rooftop,235,2026-04-09,false
POS0001140,PMS000551,guest_key_00551,valet_parking,75,2026-01-14,false
POS0001141,PMS000551,guest_key_00551,calabra_rooftop,350,2026-01-14,false
POS0001142,PMS000551,guest_key_00551,palma_lobby_lounge,155,2026-01-14,false
POS0001143,PMS000551,,calabra_rooftop,200,2026-01-14,false
POS0001144,PMS000552,guest_key_00552,calabra_rooftop,290,2026-06-20,false
POS0001145,PMS000552,guest_key_00552,spa_wellness,310,2026-06-22,true
POS0001146,PMS000553,guest_key_00553,mini_bar_amenity,45,2026-06-24,false
POS0001147,PMS000553,guest_key_00553,palma_lobby_lounge,115,2026-06-24,false
POS0001148,PMS000553,guest_key_00553,valet_parking,105,2026-06-23,false
POS0001149,PMS000553,,calabra_rooftop,80,2026-06-22,false
POS0001150,PMS000555,guest_key_00555,valet_parking,75,2026-12-21,false
POS0001151,PMS000555,guest_key_00555,spa_wellness,450,2026-12-22,false
POS0001152,PMS000556,guest_key_00556,palma_lobby_lounge,155,2026-07-03,false
POS0001153,PMS000556,guest_key_00556,valet_parking,65,2026-07-03,false
POS0001154,PMS000557,guest_key_00557,calabra_rooftop,410,2026-01-28,false
POS0001155,PMS000557,guest_key_00557,calabra_rooftop,230,2026-01-28,false
POS0001156,PMS000557,guest_key_00557,mini_bar_amenity,60,2026-01-27,false
POS0001157,PMS000557,guest_key_00557,calabra_rooftop,115,2026-01-27,false
POS0001158,PMS000558,guest_key_00558,in_room_dining,225,2026-09-08,false
POS0001159,PMS000558,guest_key_00558,valet_parking,30,2026-09-07,false
POS0001160,PMS000558,guest_key_00558,in_room_dining,60,2026-09-06,false
POS0001161,PMS000558,guest_key_00558,valet_parking,20,2026-09-08,false
POS0001162,PMS000559,guest_key_00559,in_room_dining,260,2026-07-09,false
POS0001163,PMS000559,guest_key_00559,calabra_rooftop,285,2026-07-05,false
POS0001164,PMS000559,guest_key_00559,in_room_dining,115,2026-07-08,false
POS0001165,PMS000559,guest_key_00559,in_room_dining,190,2026-07-05,false
POS0001166,PMS000560,guest_key_00560,palma_lobby_lounge,55,2026-06-08,false
POS0001167,PMS000560,guest_key_00560,valet_parking,55,2026-06-06,false
POS0001168,PMS000560,guest_key_00560,valet_parking,30,2026-06-09,false
POS0001169,PMS000561,guest_key_00561,in_room_dining,70,2026-12-07,true
POS0001170,PMS000562,guest_key_00562,calabra_rooftop,235,2026-09-17,false
POS0001171,PMS000564,,in_room_dining,170,2026-04-18,false
POS0001172,PMS000565,guest_key_00565,calabra_rooftop,465,2026-02-07,false
POS0001173,PMS000565,guest_key_00565,palma_lobby_lounge,75,2026-02-03,false
POS0001174,PMS000565,guest_key_00565,spa_wellness,305,2026-02-03,false
POS0001175,PMS000565,guest_key_00565,palma_lobby_lounge,85,2026-02-07,true
POS0001176,PMS000566,guest_key_00566,palma_lobby_lounge,100,2026-05-10,false
POS0001177,PMS000566,,calabra_rooftop,345,2026-05-10,false
POS0001178,PMS000566,guest_key_00566,valet_parking,70,2026-05-12,false
POS0001179,PMS000566,guest_key_00566,palma_lobby_lounge,155,2026-05-10,false
POS0001180,PMS000567,guest_key_00567,palma_lobby_lounge,45,2026-09-16,false
POS0001181,PMS000567,guest_key_00567,spa_wellness,185,2026-09-18,false
POS0001182,PMS000569,guest_key_00569,calabra_rooftop,165,2026-01-17,false
POS0001183,PMS000569,guest_key_00569,spa_wellness,275,2026-01-23,false
POS0001184,PMS000569,guest_key_00569,spa_wellness,575,2026-01-19,false
POS0001185,PMS000570,guest_key_00570,spa_wellness,370,2026-02-17,false
POS0001186,PMS000570,guest_key_00570,in_room_dining,130,2026-02-16,false
POS0001187,PMS000570,guest_key_00570,palma_lobby_lounge,35,2026-02-17,false
POS0001188,PMS000570,guest_key_00570,palma_lobby_lounge,105,2026-02-17,false
POS0001189,PMS000571,guest_key_00571,calabra_rooftop,370,2026-05-23,false
POS0001190,PMS000572,guest_key_00572,calabra_rooftop,130,2026-09-02,false
POS0001191,PMS000572,,palma_lobby_lounge,80,2026-09-02,false
POS0001192,PMS000572,,palma_lobby_lounge,50,2026-09-02,false
POS0001193,PMS000572,guest_key_00572,valet_parking,45,2026-09-01,false
POS0001194,PMS000573,guest_key_00573,in_room_dining,220,2026-03-03,false
POS0001195,PMS000575,guest_key_00575,palma_lobby_lounge,40,2026-02-24,false
POS0001196,PMS000575,guest_key_00575,mini_bar_amenity,100,2026-02-24,false
POS0001197,PMS000575,guest_key_00575,mini_bar_amenity,50,2026-02-19,false
POS0001198,PMS000576,guest_key_00576,in_room_dining,295,2026-01-20,false
POS0001199,PMS000576,guest_key_00576,spa_wellness,175,2026-01-18,false
POS0001200,PMS000577,guest_key_00577,calabra_rooftop,900,2026-08-27,false
POS0001201,PMS000578,guest_key_00578,calabra_rooftop,335,2026-11-07,false
POS0001202,PMS000579,guest_key_00579,valet_parking,40,2026-07-21,false
POS0001203,PMS000579,guest_key_00579,calabra_rooftop,560,2026-07-22,false
POS0001204,PMS000581,,palma_lobby_lounge,80,2026-07-19,false
POS0001205,PMS000581,guest_key_00581,valet_parking,70,2026-07-21,false
POS0001206,PMS000581,guest_key_00581,calabra_rooftop,120,2026-07-19,false
POS0001207,PMS000583,guest_key_00583,palma_lobby_lounge,50,2026-05-22,false
POS0001208,PMS000583,guest_key_00583,calabra_rooftop,125,2026-05-22,false
POS0001209,,guest_key_00583,calabra_rooftop,300,2026-05-20,false
POS0001210,PMS000583,,valet_parking,85,2026-05-22,false
POS0001211,PMS000584,guest_key_00584,valet_parking,100,2026-12-23,false
POS0001212,PMS000584,guest_key_00584,valet_parking,40,2026-12-23,false
POS0001213,PMS000584,guest_key_00584,spa_wellness,175,2026-12-23,false
POS0001214,PMS000584,guest_key_00584,palma_lobby_lounge,60,2026-12-23,false
POS0001215,PMS000585,guest_key_00585,spa_wellness,320,2026-07-03,false
POS0001216,,guest_key_00586,in_room_dining,95,2026-02-01,false
POS0001217,PMS000586,guest_key_00586,in_room_dining,160,2026-01-31,false
POS0001218,PMS000586,,calabra_rooftop,420,2026-01-31,false
POS0001219,PMS000588,guest_key_00588,calabra_rooftop,105,2026-11-24,false
POS0001220,,guest_key_00588,spa_wellness,385,2026-11-24,false
POS0001221,PMS000588,guest_key_00588,palma_lobby_lounge,65,2026-11-25,false
POS0001222,PMS000589,guest_key_00589,calabra_rooftop,170,2026-05-15,false
POS0001223,PMS000589,guest_key_00589,mini_bar_amenity,30,2026-05-18,false
POS0001224,PMS000589,guest_key_00589,spa_wellness,885,2026-05-18,false
POS0001225,PMS000589,guest_key_00589,calabra_rooftop,380,2026-05-19,false
POS0001226,PMS000590,guest_key_00590,calabra_rooftop,125,2026-06-14,true
POS0001227,PMS000590,guest_key_00590,valet_parking,40,2026-06-15,false
POS0001228,PMS000590,guest_key_00590,palma_lobby_lounge,200,2026-06-13,false
POS0001229,PMS000590,guest_key_00590,spa_wellness,445,2026-06-13,false
POS0001230,PMS000591,guest_key_00591,calabra_rooftop,400,2026-07-11,false
POS0001231,PMS000592,guest_key_00592,calabra_rooftop,335,2026-03-12,true
POS0001232,PMS000592,guest_key_00592,valet_parking,70,2026-03-14,false
POS0001233,PMS000592,guest_key_00592,palma_lobby_lounge,35,2026-03-13,false
POS0001234,PMS000592,guest_key_00592,palma_lobby_lounge,105,2026-03-14,false
POS0001235,PMS000593,guest_key_00593,mini_bar_amenity,70,2026-10-20,false
POS0001236,PMS000594,guest_key_00594,calabra_rooftop,165,2026-12-25,false
POS0001237,PMS000596,guest_key_00596,mini_bar_amenity,95,2026-12-13,false
POS0001238,PMS000596,guest_key_00596,in_room_dining,290,2026-12-14,false
POS0001239,PMS000596,guest_key_00596,mini_bar_amenity,35,2026-12-14,false
POS0001240,PMS000596,guest_key_00596,palma_lobby_lounge,105,2026-12-15,false
POS0001241,PMS000597,guest_key_00597,valet_parking,95,2026-03-29,true
POS0001242,PMS000597,guest_key_00597,spa_wellness,440,2026-03-29,false
POS0001243,PMS000597,guest_key_00597,calabra_rooftop,140,2026-03-29,false
POS0001244,PMS000597,guest_key_00597,palma_lobby_lounge,135,2026-03-27,false
POS0001245,PMS000598,guest_key_00598,calabra_rooftop,75,2026-11-13,false
POS0001246,PMS000600,guest_key_00600,spa_wellness,240,2026-11-28,false
POS0001247,PMS000600,guest_key_00600,in_room_dining,115,2026-11-24,false
POS0001248,PMS000600,guest_key_00600,valet_parking,50,2026-11-29,false
POS0001249,PMS000600,guest_key_00600,calabra_rooftop,285,2026-11-28,false
POS0001250,PMS000601,guest_key_00601,spa_wellness,195,2026-06-09,false
POS0001251,PMS000601,guest_key_00601,in_room_dining,190,2026-06-07,false
POS0001252,PMS000602,guest_key_00602,calabra_rooftop,170,2026-02-02,false
POS0001253,PMS000602,guest_key_00602,in_room_dining,350,2026-02-02,false
POS0001254,PMS000602,guest_key_00602,calabra_rooftop,70,2026-02-02,false
POS0001255,PMS000603,guest_key_00603,in_room_dining,75,2026-08-11,false
POS0001256,PMS000603,guest_key_00603,valet_parking,90,2026-08-11,false
